lead_code,call_type,disposition,duration,start_time,transcript_json
LDSMFG_143080,BOT,NO_ANSWER,176,2025-01-07,{}
LDSMFG_192752,BOT,NO_ANSWER,281,2025-01-17,{}
LDSMFG_174938,BOT,NO_ANSWER,262,2025-01-17,{}
LDSMFG_158685,BOT,NO_ANSWER,42,2025-01-02,{}
LDSMFG_147419,BOT,NO_ANSWER,191,2025-01-29,{}
LDSMFG_161565,BOT,ANSWERED,205,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_100779,BOT,NO_ANSWER,110,2025-01-30,{}
LDSMFG_149905,BOT,NO_ANSWER,4,2025-01-23,{}
LDSMFG_102720,BOT,BUSY,183,2025-01-12,{}
LDSMFG_126987,BOT,NO_ANSWER,218,2025-01-08,{}
LDSMFG_194462,BOT,NO_ANSWER,10,2025-01-09,{}
LDSMFG_135868,BOT,NO_ANSWER,31,2025-01-16,{}
LDSMFG_101204,BOT,NO_ANSWER,258,2025-01-08,{}
LDSMFG_142922,BOT,NO_ANSWER,176,2025-01-24,{}
LDSMFG_194404,BOT,NO_ANSWER,16,2025-01-16,{}
LDSMFG_198258,BOT,NO_ANSWER,188,2025-01-13,{}
LDSMFG_188104,BOT,BUSY,118,2025-01-13,{}
LDSMFG_107805,BOT,NO_ANSWER,145,2025-01-08,{}
LDSMFG_147331,BOT,ANSWERED,179,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_141505,BOT,BUSY,97,2025-01-26,{}
LDSMFG_151149,BOT,NO_ANSWER,233,2025-01-07,{}
LDSMFG_101623,BOT,NO_ANSWER,155,2025-01-13,{}
LDSMFG_114591,BOT,NO_ANSWER,260,2025-01-05,{}
LDSMFG_126878,BOT,NO_ANSWER,183,2025-01-10,{}
LDSMFG_160431,BOT,NO_ANSWER,164,2025-01-28,{}
LDSMFG_151915,BOT,NO_ANSWER,236,2025-01-09,{}
LDSMFG_109680,BOT,NO_ANSWER,259,2025-01-05,{}
LDSMFG_119626,BOT,ANSWERED,130,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_168004,BOT,NO_ANSWER,62,2025-01-11,{}
LDSMFG_117366,BOT,NO_ANSWER,110,2025-01-15,{}
LDSMFG_197211,BOT,NO_ANSWER,61,2025-01-28,{}
LDSMFG_131281,BOT,ANSWERED,268,2025-01-22,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_121585,BOT,NO_ANSWER,131,2025-01-29,{}
LDSMFG_188625,BOT,ANSWERED,163,2025-01-27,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_198902,BOT,ANSWERED,29,2025-01-02,{}
LDSMFG_188345,BOT,NO_ANSWER,264,2025-01-13,{}
LDSMFG_158333,BOT,ANSWERED,65,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_186135,BOT,NO_ANSWER,272,2025-01-22,{}
LDSMFG_172747,BOT,NO_ANSWER,145,2025-01-01,{}
LDSMFG_152427,BOT,NO_ANSWER,263,2025-01-19,{}
LDSMFG_165701,BOT,BUSY,60,2025-01-24,{}
LDSMFG_177545,BOT,NO_ANSWER,239,2025-01-04,{}
LDSMFG_188051,BOT,NO_ANSWER,12,2025-01-03,{}
LDSMFG_191969,BOT,NO_ANSWER,130,2025-01-14,{}
LDSMFG_121314,BOT,ANSWERED,25,2025-01-19,{}
LDSMFG_173030,BOT,ANSWERED,277,2025-01-15,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_197882,BOT,NO_ANSWER,193,2025-01-05,{}
LDSMFG_121192,BOT,BUSY,264,2025-01-04,{}
LDSMFG_182646,BOT,NO_ANSWER,274,2025-01-07,{}
LDSMFG_183792,BOT,ANSWERED,53,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_149509,BOT,NO_ANSWER,225,2025-01-17,{}
LDSMFG_198222,BOT,NO_ANSWER,25,2025-01-09,{}
LDSMFG_170934,BOT,ANSWERED,200,2025-01-22,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_183650,BOT,ANSWERED,207,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_167501,BOT,NO_ANSWER,257,2025-01-11,{}
LDSMFG_143813,BOT,BUSY,37,2025-01-25,{}
LDSMFG_119891,BOT,NO_ANSWER,18,2025-01-12,{}
LDSMFG_173288,BOT,ANSWERED,203,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_152934,BOT,BUSY,109,2025-01-13,{}
LDSMFG_146052,BOT,ANSWERED,275,2025-01-12,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_146436,BOT,NO_ANSWER,7,2025-01-23,{}
LDSMFG_194930,BOT,NO_ANSWER,216,2025-01-16,{}
LDSMFG_116870,BOT,BUSY,220,2025-01-11,{}
LDSMFG_146886,BOT,ANSWERED,292,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_142190,BOT,ANSWERED,196,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_133806,BOT,NO_ANSWER,234,2025-01-29,{}
LDSMFG_190927,BOT,ANSWERED,77,2025-01-22,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_148089,BOT,ANSWERED,7,2025-01-09,{}
LDSMFG_151869,BOT,NO_ANSWER,237,2025-01-07,{}
LDSMFG_198960,BOT,NO_ANSWER,196,2025-01-16,{}
LDSMFG_180860,BOT,NO_ANSWER,107,2025-01-16,{}
LDSMFG_189777,BOT,ANSWERED,175,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_114564,BOT,ANSWERED,266,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_120973,BOT,NO_ANSWER,297,2025-01-10,{}
LDSMFG_170850,BOT,ANSWERED,93,2025-01-12,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_108567,BOT,NO_ANSWER,170,2025-01-29,{}
LDSMFG_175433,BOT,ANSWERED,262,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_116195,BOT,NO_ANSWER,165,2025-01-28,{}
LDSMFG_129386,BOT,ANSWERED,162,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_143177,BOT,BUSY,30,2025-01-05,{}
LDSMFG_135350,BOT,ANSWERED,91,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_161055,BOT,NO_ANSWER,287,2025-01-02,{}
LDSMFG_144482,BOT,NO_ANSWER,100,2025-01-30,{}
LDSMFG_126765,BOT,ANSWERED,294,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_169491,BOT,NO_ANSWER,114,2025-01-10,{}
LDSMFG_137376,BOT,ANSWERED,233,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_117312,BOT,ANSWERED,273,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_178417,BOT,NO_ANSWER,153,2025-01-20,{}
LDSMFG_143437,BOT,NO_ANSWER,217,2025-01-18,{}
LDSMFG_187469,BOT,NO_ANSWER,280,2025-01-06,{}
LDSMFG_176095,BOT,ANSWERED,121,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_108034,BOT,NO_ANSWER,161,2025-01-12,{}
LDSMFG_109455,BOT,ANSWERED,220,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_177102,BOT,NO_ANSWER,186,2025-01-06,{}
LDSMFG_185121,BOT,NO_ANSWER,148,2025-01-01,{}
LDSMFG_184606,BOT,NO_ANSWER,3,2025-01-26,{}
LDSMFG_196780,BOT,ANSWERED,178,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_183967,BOT,NO_ANSWER,242,2025-01-02,{}
LDSMFG_109163,BOT,NO_ANSWER,215,2025-01-01,{}
LDSMFG_118981,BOT,NO_ANSWER,153,2025-01-26,{}
LDSMFG_114547,BOT,ANSWERED,142,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_138835,BOT,BUSY,132,2025-01-15,{}
LDSMFG_134451,BOT,ANSWERED,288,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_185836,BOT,ANSWERED,42,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_102536,BOT,NO_ANSWER,236,2025-01-27,{}
LDSMFG_175527,BOT,ANSWERED,13,2025-01-18,{}
LDSMFG_178530,BOT,NO_ANSWER,210,2025-01-10,{}
LDSMFG_190709,BOT,NO_ANSWER,186,2025-01-09,{}
LDSMFG_107520,BOT,NO_ANSWER,172,2025-01-14,{}
LDSMFG_181349,BOT,NO_ANSWER,140,2025-01-02,{}
LDSMFG_151565,BOT,NO_ANSWER,149,2025-01-23,{}
LDSMFG_173385,BOT,ANSWERED,289,2025-01-25,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_108757,BOT,NO_ANSWER,0,2025-01-17,{}
LDSMFG_168590,BOT,NO_ANSWER,184,2025-01-14,{}
LDSMFG_126191,BOT,NO_ANSWER,42,2025-01-03,{}
LDSMFG_151965,BOT,NO_ANSWER,233,2025-01-30,{}
LDSMFG_145278,BOT,NO_ANSWER,295,2025-01-04,{}
LDSMFG_103414,BOT,NO_ANSWER,204,2025-01-01,{}
LDSMFG_148348,BOT,ANSWERED,26,2025-01-20,{}
LDSMFG_149317,BOT,NO_ANSWER,206,2025-01-06,{}
LDSMFG_187122,BOT,ANSWERED,205,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_143907,BOT,ANSWERED,182,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_156396,BOT,NO_ANSWER,88,2025-01-15,{}
LDSMFG_127476,BOT,NO_ANSWER,141,2025-01-21,{}
LDSMFG_125914,BOT,NO_ANSWER,35,2025-01-15,{}
LDSMFG_182009,BOT,BUSY,61,2025-01-28,{}
LDSMFG_119334,BOT,ANSWERED,146,2025-01-15,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_186089,BOT,NO_ANSWER,245,2025-01-19,{}
LDSMFG_145840,BOT,BUSY,211,2025-01-25,{}
LDSMFG_101928,BOT,ANSWERED,252,2025-01-23,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_110221,BOT,NO_ANSWER,299,2025-01-09,{}
LDSMFG_110355,BOT,ANSWERED,198,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_121966,BOT,NO_ANSWER,294,2025-01-21,{}
LDSMFG_156168,BOT,ANSWERED,226,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_106921,BOT,NO_ANSWER,153,2025-01-16,{}
LDSMFG_126874,BOT,BUSY,208,2025-01-23,{}
LDSMFG_170909,BOT,NO_ANSWER,222,2025-01-20,{}
LDSMFG_114368,BOT,BUSY,76,2025-01-05,{}
LDSMFG_172257,BOT,BUSY,283,2025-01-27,{}
LDSMFG_155510,BOT,NO_ANSWER,176,2025-01-29,{}
LDSMFG_192395,BOT,NO_ANSWER,1,2025-01-08,{}
LDSMFG_114257,BOT,BUSY,290,2025-01-17,{}
LDSMFG_163462,BOT,NO_ANSWER,68,2025-01-01,{}
LDSMFG_184157,BOT,ANSWERED,241,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_139325,BOT,NO_ANSWER,171,2025-01-12,{}
LDSMFG_160421,BOT,NO_ANSWER,139,2025-01-13,{}
LDSMFG_132237,BOT,ANSWERED,295,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_102533,BOT,NO_ANSWER,44,2025-01-12,{}
LDSMFG_120289,BOT,NO_ANSWER,284,2025-01-14,{}
LDSMFG_179013,BOT,NO_ANSWER,246,2025-01-08,{}
LDSMFG_159207,BOT,BUSY,142,2025-01-19,{}
LDSMFG_178146,BOT,NO_ANSWER,31,2025-01-21,{}
LDSMFG_169295,BOT,ANSWERED,150,2025-01-25,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_179842,BOT,NO_ANSWER,275,2025-01-21,{}
LDSMFG_193314,BOT,NO_ANSWER,32,2025-01-12,{}
LDSMFG_112768,BOT,ANSWERED,288,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_196557,BOT,NO_ANSWER,287,2025-01-25,{}
LDSMFG_146073,BOT,NO_ANSWER,12,2025-01-17,{}
LDSMFG_108502,BOT,NO_ANSWER,36,2025-01-19,{}
LDSMFG_107574,BOT,NO_ANSWER,182,2025-01-18,{}
LDSMFG_190270,BOT,NO_ANSWER,57,2025-01-14,{}
LDSMFG_156668,BOT,NO_ANSWER,17,2025-01-08,{}
LDSMFG_152673,BOT,NO_ANSWER,60,2025-01-11,{}
LDSMFG_183724,BOT,NO_ANSWER,126,2025-01-20,{}
LDSMFG_109094,BOT,NO_ANSWER,233,2025-01-27,{}
LDSMFG_125387,BOT,NO_ANSWER,101,2025-01-30,{}
LDSMFG_144254,BOT,NO_ANSWER,56,2025-01-14,{}
LDSMFG_159884,BOT,NO_ANSWER,10,2025-01-02,{}
LDSMFG_168407,BOT,ANSWERED,30,2025-01-01,{}
LDSMFG_176188,BOT,ANSWERED,55,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_155847,BOT,NO_ANSWER,116,2025-01-07,{}
LDSMFG_192236,BOT,NO_ANSWER,249,2025-01-18,{}
LDSMFG_142194,BOT,ANSWERED,130,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_158151,BOT,BUSY,236,2025-01-26,{}
LDSMFG_162142,BOT,BUSY,176,2025-01-28,{}
LDSMFG_124738,BOT,ANSWERED,263,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_104574,BOT,BUSY,6,2025-01-11,{}
LDSMFG_182965,BOT,NO_ANSWER,149,2025-01-15,{}
LDSMFG_158947,BOT,NO_ANSWER,231,2025-01-10,{}
LDSMFG_137063,BOT,ANSWERED,39,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_103490,BOT,ANSWERED,142,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_110991,BOT,NO_ANSWER,101,2025-01-23,{}
LDSMFG_139857,BOT,NO_ANSWER,85,2025-01-13,{}
LDSMFG_175164,BOT,NO_ANSWER,275,2025-01-21,{}
LDSMFG_149017,BOT,ANSWERED,254,2025-01-02,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_142752,BOT,ANSWERED,184,2025-01-22,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_145643,BOT,ANSWERED,87,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_184348,BOT,NO_ANSWER,272,2025-01-24,{}
LDSMFG_133738,BOT,NO_ANSWER,215,2025-01-08,{}
LDSMFG_170870,BOT,NO_ANSWER,41,2025-01-03,{}
LDSMFG_189310,BOT,NO_ANSWER,180,2025-01-22,{}
LDSMFG_160810,BOT,NO_ANSWER,296,2025-01-01,{}
LDSMFG_163470,BOT,BUSY,111,2025-01-16,{}
LDSMFG_118447,BOT,NO_ANSWER,15,2025-01-22,{}
LDSMFG_169871,BOT,BUSY,96,2025-01-23,{}
LDSMFG_116597,BOT,BUSY,268,2025-01-24,{}
LDSMFG_175046,BOT,ANSWERED,249,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_135099,BOT,ANSWERED,179,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_122436,BOT,NO_ANSWER,245,2025-01-07,{}
LDSMFG_146454,BOT,BUSY,2,2025-01-28,{}
LDSMFG_139533,BOT,NO_ANSWER,191,2025-01-30,{}
LDSMFG_146705,BOT,NO_ANSWER,92,2025-01-16,{}
LDSMFG_110245,BOT,NO_ANSWER,134,2025-01-25,{}
LDSMFG_164699,BOT,NO_ANSWER,288,2025-01-24,{}
LDSMFG_123318,BOT,ANSWERED,282,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_121610,BOT,ANSWERED,25,2025-01-16,{}
LDSMFG_198765,BOT,NO_ANSWER,242,2025-01-09,{}
LDSMFG_195096,BOT,NO_ANSWER,55,2025-01-03,{}
LDSMFG_151966,BOT,NO_ANSWER,134,2025-01-09,{}
LDSMFG_116475,BOT,NO_ANSWER,204,2025-01-19,{}
LDSMFG_188651,BOT,NO_ANSWER,140,2025-01-10,{}
LDSMFG_100294,BOT,NO_ANSWER,31,2025-01-27,{}
LDSMFG_105273,BOT,NO_ANSWER,89,2025-01-25,{}
LDSMFG_106115,BOT,ANSWERED,6,2025-01-15,{}
LDSMFG_142081,BOT,ANSWERED,11,2025-01-08,{}
LDSMFG_164592,BOT,NO_ANSWER,11,2025-01-01,{}
LDSMFG_141184,BOT,ANSWERED,287,2025-01-13,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_139385,BOT,NO_ANSWER,283,2025-01-26,{}
LDSMFG_192836,BOT,NO_ANSWER,24,2025-01-10,{}
LDSMFG_177909,BOT,NO_ANSWER,231,2025-01-10,{}
LDSMFG_143436,BOT,NO_ANSWER,225,2025-01-05,{}
LDSMFG_125819,BOT,NO_ANSWER,56,2025-01-06,{}
LDSMFG_153546,BOT,BUSY,64,2025-01-19,{}
LDSMFG_120861,BOT,ANSWERED,94,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_172210,BOT,ANSWERED,211,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_115810,BOT,NO_ANSWER,279,2025-01-17,{}
LDSMFG_174093,BOT,BUSY,132,2025-01-19,{}
LDSMFG_116594,BOT,NO_ANSWER,37,2025-01-04,{}
LDSMFG_196742,BOT,ANSWERED,187,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_156135,BOT,NO_ANSWER,144,2025-01-04,{}
LDSMFG_179743,BOT,NO_ANSWER,137,2025-01-03,{}
LDSMFG_165592,BOT,NO_ANSWER,38,2025-01-04,{}
LDSMFG_198335,BOT,NO_ANSWER,126,2025-01-27,{}
LDSMFG_185329,BOT,NO_ANSWER,292,2025-01-16,{}
LDSMFG_142222,BOT,NO_ANSWER,207,2025-01-21,{}
LDSMFG_105636,BOT,NO_ANSWER,70,2025-01-21,{}
LDSMFG_189896,BOT,NO_ANSWER,257,2025-01-29,{}
LDSMFG_102101,BOT,ANSWERED,132,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_159261,BOT,ANSWERED,176,2025-01-23,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_133903,BOT,NO_ANSWER,106,2025-01-10,{}
LDSMFG_121688,BOT,NO_ANSWER,253,2025-01-20,{}
LDSMFG_162771,BOT,ANSWERED,9,2025-01-24,{}
LDSMFG_121045,BOT,NO_ANSWER,175,2025-01-17,{}
LDSMFG_103450,BOT,NO_ANSWER,21,2025-01-16,{}
LDSMFG_183236,BOT,NO_ANSWER,99,2025-01-01,{}
LDSMFG_114348,BOT,NO_ANSWER,58,2025-01-10,{}
LDSMFG_180182,BOT,NO_ANSWER,136,2025-01-13,{}
LDSMFG_111326,BOT,ANSWERED,9,2025-01-03,{}
LDSMFG_197369,BOT,NO_ANSWER,289,2025-01-25,{}
LDSMFG_142968,BOT,BUSY,288,2025-01-20,{}
LDSMFG_153401,BOT,NO_ANSWER,19,2025-01-10,{}
LDSMFG_124661,BOT,NO_ANSWER,70,2025-01-24,{}
LDSMFG_194125,BOT,NO_ANSWER,25,2025-01-10,{}
LDSMFG_183611,BOT,ANSWERED,29,2025-01-23,{}
LDSMFG_110206,BOT,NO_ANSWER,276,2025-01-16,{}
LDSMFG_181949,BOT,NO_ANSWER,245,2025-01-30,{}
LDSMFG_108147,BOT,NO_ANSWER,18,2025-01-10,{}
LDSMFG_165046,BOT,ANSWERED,228,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_132554,BOT,ANSWERED,171,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_159941,BOT,NO_ANSWER,130,2025-01-07,{}
LDSMFG_109426,BOT,NO_ANSWER,48,2025-01-30,{}
LDSMFG_107216,BOT,NO_ANSWER,3,2025-01-18,{}
LDSMFG_153189,BOT,NO_ANSWER,202,2025-01-26,{}
LDSMFG_109107,BOT,ANSWERED,162,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_127119,BOT,ANSWERED,10,2025-01-27,{}
LDSMFG_179380,BOT,NO_ANSWER,46,2025-01-04,{}
LDSMFG_139068,BOT,NO_ANSWER,224,2025-01-21,{}
LDSMFG_127412,BOT,ANSWERED,197,2025-01-19,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_191073,BOT,ANSWERED,267,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_169896,BOT,NO_ANSWER,224,2025-01-17,{}
LDSMFG_160320,BOT,NO_ANSWER,66,2025-01-06,{}
LDSMFG_125589,BOT,BUSY,255,2025-01-02,{}
LDSMFG_150916,BOT,NO_ANSWER,117,2025-01-05,{}
LDSMFG_156354,BOT,NO_ANSWER,237,2025-01-11,{}
LDSMFG_197776,BOT,NO_ANSWER,35,2025-01-02,{}
LDSMFG_162544,BOT,ANSWERED,146,2025-01-23,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_167995,BOT,NO_ANSWER,222,2025-01-08,{}
LDSMFG_109312,BOT,NO_ANSWER,33,2025-01-11,{}
LDSMFG_175408,BOT,NO_ANSWER,94,2025-01-07,{}
LDSMFG_130390,BOT,NO_ANSWER,28,2025-01-23,{}
LDSMFG_128197,BOT,NO_ANSWER,294,2025-01-07,{}
LDSMFG_170234,BOT,NO_ANSWER,28,2025-01-20,{}
LDSMFG_178335,BOT,NO_ANSWER,219,2025-01-17,{}
LDSMFG_168987,BOT,ANSWERED,49,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_133918,BOT,NO_ANSWER,32,2025-01-23,{}
LDSMFG_169394,BOT,NO_ANSWER,128,2025-01-03,{}
LDSMFG_164271,BOT,NO_ANSWER,245,2025-01-01,{}
LDSMFG_173746,BOT,NO_ANSWER,208,2025-01-16,{}
LDSMFG_138010,BOT,NO_ANSWER,40,2025-01-18,{}
LDSMFG_154314,BOT,ANSWERED,281,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_182185,BOT,NO_ANSWER,15,2025-01-04,{}
LDSMFG_133443,BOT,ANSWERED,15,2025-01-09,{}
LDSMFG_193578,BOT,NO_ANSWER,224,2025-01-13,{}
LDSMFG_157358,BOT,ANSWERED,190,2025-01-22,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_125421,BOT,NO_ANSWER,216,2025-01-04,{}
LDSMFG_189074,BOT,ANSWERED,41,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_125229,BOT,ANSWERED,76,2025-01-23,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_131764,BOT,NO_ANSWER,65,2025-01-05,{}
LDSMFG_193245,BOT,NO_ANSWER,188,2025-01-17,{}
LDSMFG_163491,BOT,NO_ANSWER,178,2025-01-01,{}
LDSMFG_152552,BOT,BUSY,255,2025-01-21,{}
LDSMFG_134740,BOT,ANSWERED,201,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_121209,BOT,NO_ANSWER,263,2025-01-20,{}
LDSMFG_126367,BOT,NO_ANSWER,182,2025-01-19,{}
LDSMFG_125933,BOT,ANSWERED,284,2025-01-13,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_189739,BOT,NO_ANSWER,20,2025-01-29,{}
LDSMFG_192070,BOT,NO_ANSWER,119,2025-01-06,{}
LDSMFG_171705,BOT,ANSWERED,278,2025-01-30,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_143576,BOT,NO_ANSWER,208,2025-01-22,{}
LDSMFG_116625,BOT,ANSWERED,138,2025-01-15,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_146146,BOT,ANSWERED,165,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_184228,BOT,ANSWERED,214,2025-01-13,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_187609,BOT,NO_ANSWER,134,2025-01-04,{}
LDSMFG_106467,BOT,BUSY,208,2025-01-15,{}
LDSMFG_187716,BOT,NO_ANSWER,21,2025-01-06,{}
LDSMFG_159678,BOT,ANSWERED,157,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_153316,BOT,ANSWERED,184,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_198595,BOT,NO_ANSWER,54,2025-01-06,{}
LDSMFG_152492,BOT,ANSWERED,137,2025-01-08,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_119742,BOT,NO_ANSWER,2,2025-01-09,{}
LDSMFG_129186,BOT,NO_ANSWER,114,2025-01-26,{}
LDSMFG_153554,BOT,NO_ANSWER,66,2025-01-18,{}
LDSMFG_135933,BOT,ANSWERED,117,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_154512,BOT,NO_ANSWER,55,2025-01-03,{}
LDSMFG_106725,BOT,BUSY,164,2025-01-23,{}
LDSMFG_188700,BOT,ANSWERED,209,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_164541,BOT,NO_ANSWER,269,2025-01-21,{}
LDSMFG_111385,BOT,ANSWERED,28,2025-01-24,{}
LDSMFG_116081,BOT,ANSWERED,185,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_146861,BOT,NO_ANSWER,73,2025-01-11,{}
LDSMFG_177998,BOT,BUSY,61,2025-01-17,{}
LDSMFG_143668,BOT,NO_ANSWER,276,2025-01-28,{}
LDSMFG_116170,BOT,NO_ANSWER,223,2025-01-01,{}
LDSMFG_111007,BOT,NO_ANSWER,21,2025-01-29,{}
LDSMFG_120045,BOT,NO_ANSWER,21,2025-01-24,{}
LDSMFG_133891,BOT,ANSWERED,245,2025-01-07,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_131492,BOT,ANSWERED,71,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_134932,BOT,NO_ANSWER,0,2025-01-17,{}
LDSMFG_101372,BOT,NO_ANSWER,154,2025-01-28,{}
LDSMFG_139185,BOT,NO_ANSWER,116,2025-01-11,{}
LDSMFG_139748,BOT,ANSWERED,57,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_132476,BOT,NO_ANSWER,101,2025-01-30,{}
LDSMFG_181620,BOT,BUSY,264,2025-01-21,{}
